Sample File,D:\rawdata\rawdata_2021_01_SPL\SMPS_20220105_1116mst.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3010
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
22223,03/23/22,15:08:41,25.4,65.1,1.058355e-007,1.843885e-005,,0,0,0,299.469,243.76,1003.64,1017.85,2543.54,2296.79,2642.38,3316.14,4708.98,4942.45,4638.29,5485.34,6269.88,6664.69,6822.75,8447.69,9331.47,10571.4,11710.8,12069.6,12226,13434,14648,16321,17823.6,18310.6,19526.6,21386.5,22388.3,25994.2,26151.9,27538.1,30381.7,31307.9,32531.9,33888.9,33234.3,33553.5,32894.6,32529.4,30572.9,28525.5,27222.1,23870,21358.3,17647.8,15959.2,12823.1,10754,8967.31,7382,5919.12,5161.67,4185.47,3592.22,2882.86,2340.02,1940.25,1535.44,1342,1182.72,1098.19,781.575,565.298,653.483,486.63,453.934,493.419,430.6,493.855,434.036,476.642,465.7,420.355,441.784,440.377,375.31,257.389,313.266,279.792,245.066,230.481,161.285,157.785,111.797,108.57,92.1847,80.4137,58.4193,20.9011,47.4303,37.4127,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6169,9878.47,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.339,34.7922,36.8641,33.7495,35.8664,1.51404,13234,
22224,03/23/22,15:13:40,25.4,65.2,1.056731e-007,1.843885e-005,,0,0,373.66,597.771,729.928,1202.25,2681.37,3822.72,3922.43,4260.38,6120.27,6845.82,6977.89,6961.71,7252.11,10493.4,10848.3,11454.2,12016.7,11415.8,13914.8,14208.6,15010,15990.5,16643.3,17657.2,18854.2,20137.2,19938.5,21749.3,20731.5,22456.7,23349.2,24738.1,24134.8,23530.6,24629,24617.3,23276.8,23518.5,22682.2,22872.5,22444.2,19947.4,18718.9,16926.8,14791.1,12425,11378,9546.17,8415.29,7292.42,6109.78,5144.26,4145.9,3564.71,2919.23,2536.35,2135.09,1680.1,1460.87,1115.77,984.976,812.003,757.623,528.542,510.245,577.221,460.173,390.97,465.505,460.67,391.87,379.141,337.279,375.911,485.598,341.546,331.496,331.703,330.777,280.477,227.049,248.02,237.503,157.333,173.046,138.519,115.203,86.7805,60.2265,73.3941,26.3803,26.3709,26.7194,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.633,9885.76,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.504,30.5044,33.4996,30.144,29.9614,1.56365,11663.2,
22225,03/23/22,15:18:44,25.5,65.2,1.057505e-007,1.844361e-005,,0,476.649,374.031,598.332,882.914,1879.99,3534.59,3106.64,3499.1,4453.72,3709.93,5451.35,5777.97,5591.48,7539.42,7652.99,9022.84,10247.6,10255.2,11914.8,11401,13705.2,15527,15236,16092.2,15981.1,17002.1,17364.5,20361.5,19870,22356.1,22662.2,23370.9,24944.4,25806.9,25603.5,27167.8,27107.1,27346.6,26689.8,26819,25370.5,21935.9,18662.9,17173.3,17197.6,13731.7,11130.8,9905.94,7952.1,7669.33,6436.95,5192.64,3876.67,3220.29,2863.16,2258.29,2020.64,1769.74,1471.01,1212.12,971.974,544.473,727.067,633.85,523.637,548.143,401.185,304.472,382.577,333.097,352.639,343.339,411.257,330.114,283.296,342.572,312.252,261.055,325.607,355.86,169.151,235.454,218.112,186.11,145.276,137.727,114.543,135.193,66.0934,70.8839,73.8122,26.1241,42.1567,24.0714,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.628,9884.83,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.474,31.075,33.3398,30.2722,35.8664,1.53587,11402.6,
22226,03/23/22,15:23:40,25.5,65.0,1.059619e-007,1.844361e-005,,0,477.995,423.483,561.104,488.226,1005.02,3209.52,2472.31,3623.86,4398.22,4279.65,6082.86,8041.31,7754.92,8249.52,10035.1,11831.9,10761.8,10489.1,13461.6,13381.3,14043.1,15015.1,14606.2,16938.4,18123.9,17881.2,19124.9,20074.4,20900.6,20946.6,21987.9,22526.7,22439.2,22490.6,23429.6,22996.7,21745.3,22625.1,21799.9,21003,19435.7,18266.2,16652.1,15625.1,13043.4,11643.2,11153.9,8748.59,7242.2,6625.95,5202.77,4624.64,3630.62,3301.23,2617.27,2161,1717.82,1558.15,1313.22,1049.31,900.774,802.264,521.451,419.044,428.826,432.546,374.106,379.635,352.375,380.068,329.567,408.01,392.871,387.847,425.179,303.69,279.225,278.709,261.78,249.132,210.087,184.851,218.979,181.776,112.077,117.811,73.5621,84.3107,67.0749,30.6837,62.1888,15.6776,63.2474,13.1407,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6071,9875.35,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.259,29.4485,32.291,29.1751,32.1968,1.54787,10735.7,
22227,03/23/22,15:28:40,25.7,65.1,1.058730e-007,1.845312e-005,,1241.82,0,0,599.223,731.606,1204.87,2686.91,3300.59,3232.74,3894.65,3997.69,4830.6,6310.47,9688.69,8791.94,8887.57,10157.6,10960.2,11411.6,12657.1,13372.1,14618,15403,16370.7,16194.5,19077.9,18826.2,20192.8,20587.7,21434.2,20646.6,20827.5,20513.1,20510.4,20179.2,18818.7,18284,18205.8,17012,16895.2,15644.6,14333.1,12383.1,12081,10556.9,8588.95,7794.3,6281.59,5527.61,4827.03,4059.03,3485.65,3128.33,2565.04,2220.65,1641.72,1577.15,1364.14,1133.63,918.548,762.56,587.553,483.246,507.096,359.015,408.056,362.401,348.807,348.152,350.384,333.635,368.116,245.582,397.185,386.901,379.042,297.752,359.177,264.519,175.522,207.756,202.742,210.441,204.738,132.094,121.422,91.326,53.6192,110.74,65.1706,82.5991,41.4551,36.2652,16.1252,5.34474,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6214,9884.43,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.445,27.3735,30.615,27.6469,25.9455,1.53815,9405.85,
22228,03/23/22,15:33:40,25.7,65.1,1.058892e-007,1.845312e-005,,0,477.547,749.393,599.34,881.209,680.31,1847.56,3054.5,3676.11,4006.99,5632.86,6419.92,7971.52,6870.7,8735.74,9095.12,10804.5,10198.9,11424.3,13065.3,14886,15571.4,16347.4,17626.8,16640.1,17839.8,19294.2,19716.8,19835.2,20651.8,20256.8,20640.3,19923.9,19680.1,19649.7,17817.2,17992,16715.4,16415.2,15229.3,13868.8,13200.4,12102.2,10445.4,9764,8342.95,6729.69,6009.79,5060.58,4191.7,3605.54,3145.75,2299.24,2109.39,1725.51,1595.36,1280.55,1144.21,1106.42,870.471,639.864,519.688,402.152,440.055,389.748,350.929,363.561,357.132,365.819,273.163,369.117,346.218,335.895,321.629,319.395,277.985,270.763,333.886,268.444,237.104,163.106,165.425,154.668,128.553,128.13,81.8661,109.037,67.3518,50.3371,39.7769,26.3813,20.7278,26.1271,15.8105,21.3793,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6197,9883.7,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.429,26.8197,29.9482,27.1145,25.9455,1.52966,9154.69,
22229,03/23/22,15:38:40,25.8,65.0,1.060971e-007,1.845787e-005,,0,478.881,751.375,0,1856.62,2259.15,2055.79,2697,4847.16,6910.35,5455.29,7320.03,7585.8,8242.53,8808.93,9082.88,11324.1,11528,10819.3,12786.8,14124.4,15480.1,16060,16585.3,17641.3,17810.1,19115.2,19466.9,19706.5,19406.6,20634.2,20985.3,20519.3,18604.4,18847.7,18841.2,17206.5,17074.5,15112.8,14495.3,13195.3,12704.1,11458.5,9911.75,8940.26,7784.08,6535.48,5746.34,4697.66,3985.11,3420.52,2964.25,2582.77,2129.25,1975.85,1470.65,1369.91,1040.68,1135.36,794.215,758.606,608.709,521.846,375.828,354.771,352.819,361.532,275.568,340.687,351.164,368.488,385.998,333.653,302.164,411.459,302.276,310.637,275.32,267.184,246.068,188.323,199.289,173.511,138.028,123.526,99.9481,104.151,118.276,59.3643,53.4429,43.3059,41.4635,31.3584,26.3558,21.3832,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6019,9876.93,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.265,26.5353,29.6965,26.7468,27.8813,1.5445,9145.25,
22230,03/23/22,15:43:41,25.8,65.0,1.061134e-007,1.845787e-005,,0,478.985,751.53,0,1222.7,2214.69,1851.84,4265.85,4535.83,4791.05,6331.75,6305.02,8709.51,8561.37,9717.4,11286.3,11025,11538.3,12324.4,13319.9,13587.8,15905.6,16125.8,17939.5,16906.4,18722,19976.3,18860.2,20676.6,20698.3,20062.5,20001,20040.2,19720,19690.6,18837.7,18827.3,18291.8,16695.3,15502.1,15052.4,14181.4,13526.3,11777.5,10599,9074.76,8054.87,6626.57,5720.91,4888.99,4079.89,3463.37,2708.28,2774.47,2354.03,1755.29,1450.54,1350.59,1172.17,1164.53,770.926,672.123,523.816,495.297,464.453,405.085,373.05,384.19,376.518,346.038,405.462,404.895,403.551,439.527,284.157,392.958,271.559,270.016,316.172,249.146,259.136,238.306,154.678,147.573,128.496,129.536,163.128,62.0139,76.5443,66.1635,47.256,32.8564,43.9496,11.8695,20.5883,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6003,9876.19,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.249,26.9188,30.2819,27.2175,25.9455,1.55338,9654.77,
22231,03/23/22,15:48:41,25.8,65.1,1.060156e-007,1.845787e-005,,384.582,182.671,750.601,710.703,1864.24,2212.35,3027.23,4261.76,4049.27,5729.73,6761.59,7824.98,9136.55,8014.51,9315.82,10992.4,10919.7,11726.3,12800,14006.3,14381,17773.9,16881.2,17268.3,16905.7,19392.1,18998.4,19661.3,19721.9,20416.9,20744.2,21168.8,20432.2,18981.5,19790.4,18858.2,18072.1,17704.5,16603.6,15597.4,15471.5,13208.3,12702.1,11384,10525.5,9274.15,8358.63,6933.37,6278.46,5364.46,4368.49,3857.37,3370.33,2550.81,2397.49,2204.73,1519.29,1496.23,1328.09,1119.88,954.707,825.993,496.261,431.528,499.746,285.55,504.559,372.748,427.668,387.4,308.945,321.385,356.059,379.233,455.89,397.631,390.572,328.796,270.291,251.069,184.91,208.199,214.401,177.409,131.932,109.819,106.722,93.9467,69.2647,72.2551,23.8645,63.9194,20.904,52.7076,21.3816,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.61,9880.58,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.348,26.7892,30.2358,27.0848,27.8813,1.56478,9811.49,
22232,03/23/22,15:53:41,25.9,65.1,1.060280e-007,1.846262e-005,,622.291,0,1126.09,1200.7,488.606,2816.11,2691.22,5575.63,5230.95,6422.59,7032.53,7793.04,8505.74,9689.98,10629.9,10240.1,10302.1,12297.1,11790.3,12637.6,13877.1,16084.1,16207.2,18320.3,17748,18425.1,18108.6,19967.1,19875.4,20758.3,20744.3,19880.6,21049.1,21048.5,20884.1,21718,21066,19354.9,19983.9,19510.8,18405.9,16478.7,16395.9,15318.9,12574.9,11768.9,9726.58,8779.09,7260.62,5988.84,5182.61,4255.95,3748.45,2992.54,2341.22,2174.37,1877.41,1393.28,1349.4,981.509,844.277,654.183,631.102,498.887,436.171,410.552,418.026,439.908,486.883,347.2,390.456,355.774,339.788,352.116,318.869,354.067,344.961,349.513,272.05,273.34,259.585,212.715,226.621,135.959,172.967,147.509,91.2709,77.7256,67.3248,81.1779,69.8706,34.7379,39.3648,26.8937,5.34542,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6115,9882.56,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.383,27.8037,30.8475,27.6886,32.1968,1.56669,10482.3,
22233,03/23/22,15:58:40,26.0,65.0,1.061546e-007,1.846737e-005,,0,0,375.97,1202.54,1467.94,2177.47,3913.29,4972.38,5436.18,6987.86,6095.38,9355.77,9209.73,9550.63,11188.3,11586.7,12665.4,12909.5,11969,12476,14354.5,15963.6,17049.6,15806.9,16473,18170.5,18634.8,19522,19405.7,20396.7,20650.2,21409.1,21408.2,20881.1,20930.4,20828.6,19896.6,20357.3,19180.6,17707.2,17372.7,16091,14769.6,13751.6,11851,10935,9687.5,8548.72,7192.99,6297.2,5310.12,4039.78,4082.48,3320.77,2512.91,2478.24,2092.88,1608.87,1519.94,1158.23,1080.13,858.367,664.213,598.456,534.166,495.847,405.902,423.579,482.629,367.227,398.208,378.569,372.25,259.379,321.87,379.565,393.341,284.69,251.124,280.961,269.966,228.99,200.45,170.881,153.96,132.735,128.954,113.283,116.816,48.6598,56.2617,58.7082,34.8783,22.2804,20.1721,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6017,9879.43,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.303,27.5817,30.7913,27.5358,27.8813,1.57595,10440.2,
22234,03/23/22,16:03:41,25.9,65.0,1.061422e-007,1.846262e-005,,0,479.176,0,601.172,2101.19,3229.14,2930.34,4405.83,4900.16,7094.06,6677.4,9285.57,9429.95,9742.33,10366.2,11180.7,12565.9,13454.1,12989.2,14313.8,14175.6,15572,16041.2,15327.2,17487.8,16535.8,17690.1,18320.1,18923,18890.2,18857.4,19385.2,19194.7,20991.2,21058.6,21437.7,20492.9,20437,19342.5,18988.1,17398.9,17294.2,16659.8,15609.5,14499.8,12968.8,11492.3,10382.7,8548.04,7818.13,6357.46,4836.64,4331.95,3679.86,3145.79,2575.66,2210.87,1845.14,1582.92,1260.67,1130.19,841.204,630.761,669.662,587.901,484.781,421.224,377.477,478.38,445.925,456.492,398.041,402.78,392.681,308.988,380.6,414.34,321.38,287.734,274.016,237.535,250.157,138.702,193.608,208.426,147.972,156.654,86.7677,103.838,74.1866,52.4243,36.2818,31.3595,32.8391,20.1557,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6002,9877.45,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.267,28.2617,31.4635,28.0634,32.1968,1.5886,10638.6,
22235,03/23/22,16:08:41,26.0,65.1,1.060242e-007,1.846737e-005,,0,956.862,750.702,1200.66,1221.47,1408,3875.1,6848.55,6964.76,6389.13,8396.61,10799.9,10988.7,10846.6,11531.8,12573.8,11989.9,13852.2,12802.5,13850.5,14703.8,15893.5,16209.8,16697.1,18048.3,17732,18567.1,18099.3,19606.4,18678.7,20156.8,19870,18722.7,19218.5,19044.7,18710.5,18184.2,18290.4,17846.5,17655.9,17298.3,15985.9,14761.5,14135.3,12806.9,12050.1,10436.6,8787.43,7786.77,6552.36,5913.01,4981.71,3952.48,3308.08,2721.5,2590.5,2114.61,1772.31,1228.44,1207.07,968.023,930.127,783.635,767.934,514.946,560.615,489.135,349.412,387.167,424.861,404.286,411.423,370.741,384.892,414.524,323.262,277.814,252.846,251.591,229.832,233.524,223.083,245.405,131.903,154.771,128.409,73.677,129.104,86.7735,54.7562,45.3673,34.737,24.2156,32.9881,3.96233,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6146,9885.28,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.435,27.086,30.5819,27.2064,26.896,1.59546,10479.3,
22236,03/23/22,16:13:40,26.1,65.0,1.061996e-007,1.847212e-005,,623.821,0,376.189,1504,1713.49,2379.07,3574.15,4218.23,7126.54,6739.69,8560.74,9400.9,10077.6,10214.8,10536.1,12224.8,11680.2,13046.3,13969.6,14751.8,14843.2,15722,16839.8,17358.5,17799.5,17204.8,17087.3,17808.3,18500.4,18594.8,18700.1,18837.7,18800.4,17941.5,18038.4,17701.1,18398.6,17534.1,16694.2,16871.6,15760.3,15691.8,15548.6,13629.3,12912.9,11646.7,10746.5,8852.36,7681.67,7114.58,6064.45,5104.85,4147.3,3548.04,3118.8,2532.11,1933.2,1840.21,1372.81,1170.8,937.173,1017.57,724.098,660.477,528.197,588.119,472.303,530.354,447.9,389.227,496.033,375.671,358.006,391.285,392.337,303.305,318.812,337.446,292.392,261.619,224.395,225.656,240.405,155.074,185.505,127.497,96.3123,118.595,73.9542,86.4765,55.6286,48.6946,25.3523,37.6891,37.4233,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6,9879.96,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.305,27.12,30.8524,27.3684,27.8813,1.60214,10249.6,
22237,03/23/22,16:18:41,26.2,65.1,1.061631e-007,1.847687e-005,,0,0,376.02,1503.35,2202.16,1813.03,3207.56,3724.63,4509.71,6152.8,8325.12,10136.4,7863.43,10344.4,10397,12607.2,11556,12815,13332.7,13868.8,14810.8,14919.5,16021.4,17226.4,16410.2,15962.2,18355.5,18938.4,17735.7,19261,19259.7,18518.3,19588.5,19436.7,18631.1,18790.1,17920.3,18089.9,18869,17851.7,17956.7,17639.4,17220.7,15972.6,14141.9,14237.6,12675.1,12058.6,10739,9007.09,7826,6789.88,5129.91,4579.67,4041.1,3569.91,3070.63,2754.92,2140.06,1743.36,1587.02,1196.53,1038.3,973.018,825.819,673.646,796.063,633.551,626.196,535.095,603.413,554.449,611.102,568.252,449.598,513.195,523.742,446.671,437.885,422.36,237.024,302.537,295.439,205.62,220.011,160.152,218.135,157.878,146.568,136.466,92.0639,77.7466,61.2606,55.3681,33.0931,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6063,9884.14,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.39,28.5707,32.734,28.8017,28.9026,1.62668,10797.5,
22238,03/23/22,16:23:40,26.2,65.0,1.062447e-007,1.847687e-005,,0,1439.57,1129.22,1203.86,2449.12,3226.01,4888.76,4758.98,6428.72,7726.82,8071.94,9480.2,10062.7,9832.03,11496.6,13585.1,11948,12815.4,13605.9,14699.7,15212.4,14984,15208.1,16077,16215,16089.4,16512,16085.7,16850.5,17354,17007.8,18643.6,17534.6,18053,19605.8,18402.5,19370.3,19891,21779.8,20021.9,21054.7,20313.6,20210.2,19102.6,18679.1,17210.5,15866.2,14104.5,12528.7,11437.5,9688.2,8394.5,7196.37,5919.26,5331.26,4149.83,3320.85,3106.41,2757.13,2149.72,1705.31,1681.82,1368.28,1323.82,1155.59,966.967,835.058,824.741,820.734,849.444,734.592,545.757,655.014,598.303,518.701,519.367,500.756,423.874,343.8,312.092,277,242.553,227.282,239.945,230.099,160.827,155.558,97.4732,75.5164,101.709,50.5217,60.6929,55.9313,36.902,26.7319,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.5983,9880.48,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.307,29.9022,33.5222,29.3801,35.8664,1.65364,11578,
22239,03/23/22,16:28:41,26.2,65.2,1.060816e-007,1.847687e-005,,622.798,478.813,0,600.753,1123.31,2496.72,3197.6,2734.42,6237.97,6521.49,9594.38,10696,9567.69,10393.6,12501.6,13837.5,14646.4,13770,14459.7,14138.9,14979.2,15057.3,16958.9,15591.8,17254.8,17024.9,16228,16124.8,17275.4,18459.3,18177.6,18943.1,19412.4,18801.9,19729,20509.3,20591.2,21313.4,20687.6,21915.5,21769.2,20798.8,19413.6,19210.3,17957.7,16859.8,15028.2,14117.4,12678.9,11001.3,9324.98,8575.47,6784.73,5945.47,4621,3957.93,3671.35,3114.9,2668.05,2170.66,1739.36,1577.97,1292.82,1337.43,1226.08,1200.2,1039.41,897.867,980.676,709.173,712.169,692.538,732.548,602.371,659.027,468.925,452.631,420.133,347.963,321.649,258.477,226.859,217.872,297.62,171.244,167.061,162.845,97.5719,109.104,62.2387,61.3712,34.7126,48.0029,33.5323,36.1114,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6144,9887.79,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.473,29.8193,33.4938,29.4683,37.1803,1.63726,11745.6,
22240,03/23/22,16:33:40,26.4,65.1,1.061879e-007,1.848637e-005,,0,0,1128.44,1911.47,2850.11,3185.07,5601.75,10158.2,9799.18,10860.6,11098.1,12845.2,13509.7,14867.5,16760.2,16945.8,18078.3,17496.4,16859.7,15128.7,15742.5,17656,15901.2,15002,16099.5,15841.8,15516.6,15926.5,17334.7,17701.1,17792.3,17974.8,18211.7,18901.7,20912.5,21384.1,22191.5,21648.2,22310,23150.4,22139.9,21803.5,21429.2,20922.6,18904.3,17962.3,15682.3,15030.5,13082.3,11422.6,10672.6,8834.74,7935.3,6599.9,5562.5,4741.16,4124.37,3471.2,3275.32,2644.31,2431.72,1943.96,1804.37,1797.82,1400.78,1406.46,1458.59,1042.72,1092.4,859.79,935.742,830.772,724.609,596.737,662.928,525.688,433.12,410.935,420.059,313.406,332.189,297.586,233.213,226.197,165.513,179.086,159.898,100.627,153.481,92.8965,105.411,45.1311,34.9311,21.0855,44.9576,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6093,9888.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.461,29.2675,32.9984,28.6152,37.1803,1.68529,12903.3,
22241,03/23/22,16:38:41,26.3,65.0,1.063715e-007,1.848162e-005,,0,961.35,377.016,602.851,2101.6,1500.41,4890.18,7872.42,5994.07,7192.89,9260.99,10044.8,11134.5,9606.82,11493.8,13197.2,12880.8,12090.6,15313.5,14271.7,14724.7,14734.8,15450.1,15632.1,14714.2,15110.5,16366.8,16056.1,16117.1,17460,17478.3,17551.6,18469.7,18619.4,19585.3,19838.1,19971.3,20814,20515,20273.3,20448.6,19284.1,19768.8,18851.3,16583.5,16270.3,14738,13477.1,11092.3,9782.7,8976.9,7273.71,6842.03,5831.27,4674.58,4046.69,3414.97,3182.22,2529.42,2443,1985.86,1848.61,1638.48,1373.87,1249.17,1102.75,1138.04,1024.29,904.911,757.796,724.641,880.667,635.664,553.712,461.115,483.908,374.53,419.397,297.741,421.474,298.788,282.472,240.981,190.583,200.005,197.577,155.022,143.639,106.637,94.7437,71.0074,62.0715,39.0904,21.0892,39.4066,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.5885,9877.34,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.226,29.6896,33.4124,29.2296,34.5989,1.65526,11409.4,
22242,03/23/22,16:43:41,26.4,65.1,1.062042e-007,1.848637e-005,,0,0,419.797,974.172,1525.06,2905.4,3538.67,5501.44,8004.07,6529.52,8224.21,10408.7,11673.1,10491.4,10674.4,11299.4,11679.4,10985.6,13195.5,13869.7,13965.6,13921.5,14097.8,13978.6,15084.2,15511.4,15193.1,16727.9,16164.3,16931.7,17257.4,17245.6,17695.1,18027,18373.8,20080.9,19537.1,20437.4,19165.9,20327.1,20050.5,19835.7,19033.2,17635.1,17618,16712,14549.8,13829,12251.9,10573.3,9246.02,8273.66,7124.25,6081.85,5445.64,4582.72,4201.06,3519.46,2999.09,2486.36,2478.82,2318.65,1632.15,1618.99,1658.08,1424.96,1191.51,993.441,1010.19,922.042,889.974,828.816,661.198,559.208,502.17,615.808,441.47,400.606,357.36,287.33,306.014,205.189,237.196,217.616,189.198,140.218,137.483,105.693,112.332,71.0398,74.6963,65.8671,50.6375,31.6287,50.2855,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6077,9887.37,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.444,30.3026,34.1682,29.8347,34.5989,1.66354,11257.2,
22243,03/23/22,16:48:40,26.5,65.1,1.063308e-007,1.849112e-005,,625.025,0,753.665,706.475,2017.02,1860.45,4759.67,4046.94,6725.4,6386.92,8617.6,9226.48,10756.3,10250.4,10449.1,12367,11538.1,13176.9,11637.4,12335.9,12672.6,14593.8,14081.3,14488.1,14639.7,15007.5,16551.2,14511.9,15338.8,14960.8,16806.3,17893.3,17687.6,18189.2,19719.2,19302.3,19478.6,19996.1,19747.9,19826.1,19104.7,19075.2,18819.5,17350.3,16446.7,14649.1,13385.5,12156,11922.4,10044.7,8979.87,7829.99,6205.65,5764.79,4925.16,3893.39,3657.44,2918.72,2655.03,2206.25,1998.02,1706.94,1173.93,1437.04,1141.17,1117.49,941.125,822.756,766.251,861.401,736.002,640.322,654.685,690.633,573.904,519.354,401.112,411.821,467.773,276.55,303.208,276.32,159.202,162.989,207.816,126.465,144.882,78.866,81.5616,106.572,40.9228,51.838,15.6818,10.544,32.0801,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.5979,9884.23,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.364,30.0223,33.626,29.4732,34.5989,1.65127,10857.1,
22244,03/23/22,16:53:40,26.5,65.1,1.063145e-007,1.849112e-005,,0,0,794.854,268.169,1751.98,2795.12,3375.57,6125.11,4878.45,5566.69,7993.66,7424.63,9397.03,9744.56,10898,9980.01,12237.8,12627.9,12997.5,12467.9,12829.2,13577.5,14147.2,13425.1,15180.1,14787.7,14668.7,14982.2,15765.8,16940.2,16685.4,17549.1,17488.7,18611.5,18890.6,19771.8,20296.3,19841.4,20652.4,21563.3,20281.8,20202.9,19059.4,18666,18234,16478.1,15433.1,14020.3,12457.1,11641.8,10064.7,8568.25,7658.72,6459.33,5625.39,5012.81,3961.83,3557.69,2865.48,2678.4,2284.46,2229.85,1910.27,1615.21,1551.47,1143.67,1189.28,1167.06,1073.25,958.955,990.227,892.463,754.04,726.998,626.454,526.953,490.261,460.209,294.941,292.489,328.073,276.912,253.199,233.317,244.455,198.97,144.196,171.273,121.501,65.9719,97.1903,77.7558,36.5903,57.9914,18.0833,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.5995,9884.97,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.38,31.0866,34.8629,30.4876,37.1803,1.65865,11178.3,
22245,03/23/22,16:58:40,26.5,65.1,1.062492e-007,1.849112e-005,,0,479.908,376.444,300.99,1611.58,1859.11,3407.26,4787.64,5287.63,7703.67,6583.41,9387.4,8659.25,8881.11,10935.8,10580.1,12252.1,11227.8,11411.4,13310.5,12181.5,13962.5,14574.9,14227.2,14340,14229.5,14752.8,14264.9,14690.5,15653.8,16292.1,16665,18059.9,17935.9,18377.8,18887.5,19117.4,19611.2,20399.6,20630.6,20815.3,20229.8,18755.4,19232.9,18113.9,16984.6,15706.2,14392.7,13097,11729.9,10178.1,8929.65,7471.29,5920.3,5150.66,4674.62,3729.43,3198.35,2976.08,2401.43,2318.9,1944.97,1605.05,1312.99,1336.66,1270.22,1239.08,988.079,927.474,844.511,749.569,778.657,728.189,629.842,584.04,471.776,499.675,459.12,415.798,382.054,363.417,314.689,212.578,212.764,209.917,108.102,115.298,110.318,73.423,84.8039,57.7379,46.6506,40.9623,37.7614,39.5427,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.606,9887.89,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.447,31.1595,34.7344,30.4503,38.5423,1.65337,10985.9,
